,exp,learning_rate,seq_len,pred_len,loss_pred_len,width,hidden_units,include_affine,affine_in_first_layer,n_hidden_layers,n_integral_layers,use_revin,val_loss,val_loss_norm,train_loss,epoch,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,train_nmse,val_nmse,test_nmse,train_nmae,val_nmae,test_nmae
73,254,0.001,96,5,5,32,32,True,False,3,3,False,0.0162482342372338,0.0032496468474467596,0.014333967585116625,32.0,2592.474258667843,3202.933653284104,1810.310155058525,43.43353744506836,43.76765495179192,37.98298362317936,0.011338312975584455,0.014909562197840228,0.009725266320270038,0.09137490150537475,0.09516185537346529,0.08840423983053831
74,253,0.001,48,24,24,10,64,True,False,3,3,False,0.15221583098173141,0.006342326290905476,0.12777976132929325,57.0,2387.8557741212535,3043.1217431504188,2205.821537338171,41.474648782435665,43.7958654093102,43.334268895401266,0.011163418657484825,0.01416564244425722,0.011850014676025318,0.09052559477157981,0.09522319198108868,0.10085919364091868
75,34,0.001,24,24,24,5,32,True,False,3,3,False,0.3290227949619293,0.013709283123413721,0.5253702282905579,5.0,5416.098580901308,3768.1405787114886,1649.3590379341492,59.311747979520874,43.81063643423754,34.09572674946627,0.028836162375300012,0.017540583855335096,0.008860612009954397,0.13949269855847182,0.09525530789269969,0.07935676761624587
76,77,0.005,96,5,5,10,64,True,False,3,3,False,0.016461390691498917,0.003292278138299783,0.02064828108996153,3.0,2743.2138407459433,3249.128329440814,1783.826094717969,42.6972816128201,43.83601421780056,37.751437354272646,0.011997579910905368,0.01512459706022689,0.009582989849393321,0.08982597622523776,0.09531048555693104,0.08786532292787025
77,280,0.001,24,5,5,32,64,True,False,3,3,False,0.06853007276852925,0.013706014553705851,0.0761172164763723,6.0,2882.612811085862,3418.444471532017,1836.5852078982527,40.8781017727322,43.877877238440135,38.538738552359646,0.015347484881222218,0.015912758734765088,0.009866419970505878,0.09613941457593049,0.09540150625977627,0.08969774253516195
78,28,0.005,48,5,5,5,64,True,False,3,3,True,0.03366829206546148,0.006733658413092296,0.031198377162218092,5.0,2621.3900083657113,3414.728388839856,1783.4164344366125,41.86747186122797,43.91834255400158,36.108188670550206,0.012255210069671526,0.015895460478844523,0.009580789090962013,0.09138299908702603,0.09548948800134642,0.08404071156562953
79,42,0.005,48,5,5,5,32,True,False,3,3,False,0.034488348911205925,0.006897669782241185,0.02756669670343399,15.0,2459.3477519748812,3375.9987218512592,1992.6459095214232,41.47771034566765,43.99686118231879,39.84957807673965,0.011497649429745509,0.015715175015149064,0.010704802211898356,0.09053227716288734,0.0956602071856453,0.09274868168313134
80,142,0.001,24,5,5,32,32,True,False,3,3,False,0.06730735053618749,0.013461470107237496,0.10025719819324357,2.0,3012.608773887311,3330.4732091263004,1784.7869092688834,43.836002080580776,44.009191058930895,37.76940220086149,0.016039603873423472,0.015503255088907266,0.009588151493858455,0.10309597057140034,0.09568701542876974,0.08790713556223607
81,65,0.001,24,24,24,10,32,True,False,3,3,False,0.3218619227409363,0.013410913447539011,0.5045939028263092,5.0,5191.4413055722225,3567.509178500804,1711.1412603280698,57.920648677293364,44.04911887809955,36.05995130553813,0.027640051637392443,0.016606650572885163,0.009192515670197415,0.13622103312555414,0.09577382851841985,0.08392844056481435
82,118,0.001,24,5,5,5,64,True,False,3,3,False,0.06690628454089165,0.013381256908178329,0.0892509078340871,3.0,2783.148999355032,3296.728586869383,1775.1754997947164,42.143081894419545,44.06570579892113,37.59581247965495,0.014817923872925506,0.015346174862201268,0.009536517514681877,0.0991144658399384,0.09580989264298977,0.08750311076265993
